time,SM_forecast_old,SM_forecast,SM_cleared,BM_Up_cleared,BM_Down_cleared,reg_cleared,reg_forecast_pre,reg_forecast_DNN,reg_vol_Up,reg_vol_Down,,,,,,,,,,,,,DA,Measurement,reg_cleared,,,
1/30/2022 11:00,33.30777383,,11.78,18,11.78,11.78,30.35,,0,0,,,,,,,,,,,,,0.9177,0.6911,11.78,0.2266,0,22.66
1/30/2022 12:00,38.53742421,,10,10,3.9,3.9,25.64,,0,-195,,,,,,,,,,,,,0.9869,0.8169,3.9,0.17,-6.1,17
1/30/2022 13:00,25.58919536,,10,18,10,10,67.28,,0,0,,,,,,,,,,,,,1,1,10,0,0,0
1/30/2022 14:00,29.86835436,,11.69,17.06,11.69,11.69,105.59,,0,0,,,,,,,,,,,,,1,1,11.69,0,0,0
1/30/2022 15:00,36.30259621,,14.04,14.04,14.04,14.04,100.01,,0,0,,,,,,,,,,,,,1,1,14.04,0,0,0
1/30/2022 16:00,30.32849435,,60.06,60.06,60.06,60.06,108.14,,0,0,,,,,,,,,,,,,1,1,60.06,0,0,0
1/30/2022 17:00,29.34210856,,128.85,128.85,128.85,128.85,150,,0,0,,,,,,,,,,,,,1,1,128.85,0,0,0
1/30/2022 18:00,37.62629462,,154.2,154.2,154.2,154.2,147,,0,0,,,,,,,,,,,,,1,1,154.2,0,0,0
1/30/2022 19:00,38.85658687,,163.37,163.37,163.37,163.37,147,,0,0,,,,,,,,,,,,,1,1,163.37,0,0,0
1/30/2022 20:00,43.70412593,,157.94,157.94,157.94,157.94,147,,0,0,,,,,,,,,,,,,1,1,157.94,0,0,0
1/30/2022 21:00,49.70853484,,146.42,146.42,146.42,146.42,101,,0,0,,,,,,,,,,,,,1,1,146.42,0,0,0
1/30/2022 22:00,56.50317783,,147.05,147.05,147.05,147.05,88.81,,0,0,,,,,,,,,,,,,1,1,147.05,0,0,0
1/30/2022 23:00,49.48975868,,144.21,144.21,144.21,144.21,79.63,,0,0,,,,,,,,,,,,,1,1,144.21,0,0,0
1/31/2022 0:00,43.12927725,,122.16,122.16,122.16,122.16,10.49,,0,0,,,,,,,,,,,,,0.9687,1,122.16,-0.0313,0,-3.13
1/31/2022 1:00,47.59213616,,110.17,110.17,110.17,110.17,4.6,,0,0,,,,,,,,,,,,,0.9996,1,110.17,-0.0004,0,-0.04
1/31/2022 2:00,45.78918937,,105.3,105.3,105.3,105.3,10.08,,0,0,,,,,,,,,,,,,1,1,105.3,0,0,0
1/31/2022 3:00,40.81510887,,100,100,100,100,10.01,,0,0,,,,,,,,,,,,,1,1,100,0,0,0
1/31/2022 4:00,47.46044853,,100.13,100.13,100.13,100.13,10.15,,0,0,,,,,,,,,,,,,1,0.9504,100.13,0.0496,0,4.96
1/31/2022 5:00,49.75278479,,135.4,135.4,135.4,135.4,11.37,,0,0,,,,,,,,,,,,,0.9961,0.9548,135.4,0.0413,0,4.13
1/31/2022 6:00,51.90597176,,180.1,180.1,136.5,180.1,4.01,,0,0,,,,,,,,,,,,,0.97,0.9784,180.1,-0.0084,0,-0.84
1/31/2022 7:00,58.65778598,,240,661.7,240,661.7,9.95,,320,0,,,,,,,,,,,,,0.8044,0.7657,661.7,0.0387,421.7,3.87
1/31/2022 8:00,68.4930419,,243.1,362.75,243.1,362.75,11.09,,169,0,,,,,,,,,,,,,0.6007,0.4423,362.75,0.1584,119.65,15.84
1/31/2022 9:00,76.80313801,,251.92,251.92,251.92,251.92,11.98,,0,0,,,,,,,,,,,,,0.3123,0.2972,251.92,0.0151,0,1.51
1/31/2022 10:00,88.15205908,,248.08,248.08,248.08,248.08,11.09,,0,0,,,,,,,,,,,,,0.1733,0.1365,248.08,0.0368,0,3.68
1/31/2022 11:00,96.051076,,237.58,268.7,237.58,268.7,11.78,,87,0,,,,,,,,,,,,,0.197,0.1332,268.7,0.0638,31.12,6.38
1/31/2022 12:00,108.5186864,,230,570,230,570,3.9,,214,0,,,,,,,,,,,,,0.3103,0.3061,570,0.0042,340,0.42
1/31/2022 13:00,109.4118317,,202.68,500,202.68,500,10,,219,0,,,,,,,,,,,,,0.6278,0.7054,500,-0.0776,297.32,-7.76
1/31/2022 14:00,117.8169139,,195.61,458.02,195.61,458.02,11.69,,243,0,,,,,,,,,,,,,0.8725,0.8064,458.02,0.0661,262.41,6.61
1/31/2022 15:00,127.2318222,,190.95,400,190.95,400,14.04,,117,0,,,,,,,,,,,,,0.8518,0.7741,400,0.0777,209.05,7.77
1/31/2022 16:00,127.0383304,,192.92,192.92,192.92,192.92,60.06,,0,0,,,,,,,,,,,,,0.6396,0.5109,192.92,0.1287,0,12.87
1/31/2022 17:00,137.6399695,,240.67,240.67,240.67,240.67,128.85,,0,0,,,,,,,,,,,,,0.6139,0.3463,240.67,0.2676,0,26.76
1/31/2022 18:00,143.297393,,247.84,247.84,247.84,247.84,154.2,,0,0,,,,,,,,,,,,,0.5577,0.3384,247.84,0.2193,0,21.93
1/31/2022 19:00,152.527282,,218.65,268,218.65,268,163.37,,30,0,,,,,,,,,,,,,0.5681,0.2563,268,0.3118,49.35,31.18
1/31/2022 20:00,159.2129425,,174.98,268,174.98,268,157.94,,86,0,,,,,,,,,,,,,0.6809,0.3495,268,0.3314,93.02,33.14
1/31/2022 21:00,159.3151687,,169.12,169.12,169.12,169.12,146.42,,0,0,,,,,,,,,,,,,0.8139,0.4438,169.12,0.3701,0,37.01
1/31/2022 22:00,171.8198989,,151.25,166,151.25,166,147.05,,31,0,,,,,,,,,,,,,0.7152,0.3515,166,0.3637,14.75,36.37
1/31/2022 23:00,170.4545444,,146.43,155,146.43,155,144.21,,5,0,,,,,,,,,,,,,0.851,0.5386,155,0.3124,8.57,31.24
2/1/2022 0:00,182.8215587,,140.75,146.5,140.75,146.5,122.16,,5,0,,,,,,,,,,,,,0.6566,0.5245,146.5,0.1321,5.75,13.21
2/1/2022 1:00,180.3682096,,138.99,145,138.99,145,110.17,,5,0,,,,,,,,,,,,,0.5088,0.4545,145,0.0543,6.01,5.43
2/1/2022 2:00,177.830524,,135.51,148,135.51,148,105.3,,8,0,,,,,,,,,,,,,0.3551,0.2612,148,0.0939,12.49,9.39
2/1/2022 3:00,184.6213023,,130.83,148,130.83,148,100,,9,0,,,,,,,,,,,,,0.1797,0.1515,148,0.0282,17.17,2.82
2/1/2022 4:00,179.6660706,,137.54,148,137.54,148,100.13,,46,0,,,,,,,,,,,,,0.1585,0.1879,148,-0.0294,10.46,-2.94
2/1/2022 5:00,182.9524519,,143.44,143.44,135,143.44,135.4,,0,0,,,,,,,,,,,,,0.199,0.2311,143.44,-0.0321,0,-3.21
2/1/2022 6:00,188.4832946,,147.41,147.41,135,147.41,180.1,,0,0,,,,,,,,,,,,,0.2776,0.284,147.41,-0.0064,0,-0.64
2/1/2022 7:00,197.1592335,,233.43,233.43,233.43,233.43,661.7,,0,0,,,,,,,,,,,,,0.3062,0.3247,233.43,-0.0185,0,-1.85
2/1/2022 8:00,198.7097102,,243.72,243.72,243.72,243.72,362.75,,0,0,,,,,,,,,,,,,0.4331,0.3876,243.72,0.0455,0,4.55
2/1/2022 9:00,196.3350154,,180.37,180.37,180.37,180.37,251.92,,0,0,,,,,,,,,,,,,0.495,0.4476,180.37,0.0474,0,4.74
2/1/2022 10:00,199.2202147,,164.73,164.73,164.73,164.73,248.08,,0,0,,,,,,,,,,,,,0.3897,0.2952,164.73,0.0945,0,9.45
2/1/2022 11:00,188.6788402,,136.89,136.89,136.89,136.89,268.7,,0,0,,,,,,,,,,,,,0.4428,0.3231,136.89,0.1197,0,11.97
2/1/2022 12:00,187.9664077,,141.86,141.86,141.86,141.86,570,,0,0,,,,,,,,,,,,,0.4406,0.4416,141.86,-0.001,0,-0.1
2/1/2022 13:00,196.5342995,,137.52,137.52,137.52,137.52,500,,0,0,,,,,,,,,,,,,0.5218,0.4427,137.52,0.0791,0,7.91
2/1/2022 14:00,186.7963127,,130.9,130.9,130.9,130.9,458.02,,0,0,,,,,,,,,,,,,0.5068,0.5093,130.9,-0.0025,0,-0.25
2/1/2022 15:00,176.4300128,,126.42,126.42,126.42,126.42,400,,0,0,,,,,,,,,,,,,0.4166,0.395,126.42,0.0216,0,2.16
2/1/2022 16:00,178.5505458,,124.2,124.2,124.2,124.2,192.92,,0,0,,,,,,,,,,,,,0.3116,0.1658,124.2,0.1458,0,14.58
2/1/2022 17:00,177.5411452,,127.37,127.37,127.37,127.37,240.67,,0,0,,,,,,,,,,,,,0.2729,0.2352,127.37,0.0377,0,3.77
2/1/2022 18:00,167.2957082,,129.95,141.5,129.95,141.5,247.84,,11,0,,,,,,,,,,,,,0.3742,0.3171,141.5,0.0571,11.55,5.71
2/1/2022 19:00,166.1142586,,121.63,135,121.63,135,268,,14,0,,,,,,,,,,,,,0.4011,0.3432,135,0.0579,13.37,5.79
2/1/2022 20:00,161.7644554,,101.03,101.03,101.03,101.03,268,,0,0,,,,,,,,,,,,,0.3629,0.3086,101.03,0.0543,0,5.43
2/1/2022 21:00,156.3942312,,84.66,84.66,84.66,84.66,169.12,,0,0,,,,,,,,,,,,,0.3894,0.2661,84.66,0.1233,0,12.33
2/1/2022 22:00,150.3265403,,84.61,84.61,84.61,84.61,166,,0,0,,,,,,,,,,,,,0.4541,0.4215,84.61,0.0326,0,3.26
2/1/2022 23:00,151.4143942,,54.74,54.74,54.74,54.74,155,,0,0,,,,,,,,,,,,,0.4448,0.27,54.74,0.1748,0,17.48
2/2/2022 0:00,161.9118333,,35.54,35.54,35.54,35.54,146.5,,0,0,,,,,,,,,,,,,0.1099,0.3018,35.54,-0.1919,0,-19.19
2/2/2022 1:00,152.7801829,,11.84,11.84,11.84,11.84,145,,0,0,,,,,,,,,,,,,0.1095,0.3015,11.84,-0.192,0,-19.2
2/2/2022 2:00,147.9795244,,10.05,10.05,0.27,0.27,148,,0,-111,,,,,,,,,,,,,0.1321,0.3996,0.27,-0.2675,-9.78,-26.75
2/2/2022 3:00,141.8698574,,10.36,10.36,-11.56,-11.56,148,,0,-383,,,,,,,,,,,,,0.1798,0.6303,-11.56,-0.4505,-21.92,-45.05
2/2/2022 4:00,139.92754,,20.03,20.03,-14.65,-14.65,148,,0,-485,,,,,,,,,,,,,0.2045,0.826,-14.65,-0.6215,-34.68,-62.15
2/2/2022 5:00,143.3824021,,67.31,67.31,-14.65,-14.65,143.44,,0,-525,,,,,,,,,,,,,0.3098,0.9209,-14.65,-0.6111,-81.96,-61.11
2/2/2022 6:00,144.1208775,,105.03,105.03,-13.97,-13.97,147.41,,0,-615,,,,,,,,,,,,,0.3502,0.9613,-13.97,-0.6111,-119,-61.11
2/2/2022 7:00,139.374597,,136.92,136.92,136.92,136.92,233.43,,0,0,,,,,,,,,,,,,0.2925,0.9079,136.92,-0.6154,0,-61.54
2/2/2022 8:00,141.2452283,,150.15,150.15,150.15,150.15,243.72,,0,0,,,,,,,,,,,,,0.2527,0.8873,150.15,-0.6346,0,-63.46
2/2/2022 9:00,142.333323,,136.14,136.14,135.5,136.14,180.37,,0,0,,,,,,,,,,,,,0.2231,0.5985,136.14,-0.3754,0,-37.54
2/2/2022 10:00,133.688181,,134.6,134.6,126.5,134.6,164.73,,0,0,,,,,,,,,,,,,0.1016,0.5188,134.6,-0.4172,0,-41.72
2/2/2022 11:00,135.4776468,,135.71,135.71,125,135.71,136.89,,0,0,,,,,,,,,,,,,0.0077,0.2727,135.71,-0.265,0,-26.5
2/2/2022 12:00,132.6756594,,133.1,133.1,113.5,133.1,141.86,,0,0,,,,,,,,,,,,,0,0.2532,133.1,-0.2532,0,-25.32
2/2/2022 13:00,130.3494193,,138.7,138.7,122,138.7,137.52,,0,0,,,,,,,,,,,,,0,0.2681,138.7,-0.2681,0,-26.81
2/2/2022 14:00,126.2525462,,146.28,146.28,125,146.28,130.9,,0,0,,,,,,,,,,,,,0,0.2069,146.28,-0.2069,0,-20.69
2/2/2022 15:00,124.3095613,,148.46,148.46,125.5,148.46,126.42,,0,0,,,,,,,,,,,,,0,0.1912,148.46,-0.1912,0,-19.12
2/2/2022 16:00,130.5873563,,150.97,150.97,133.5,150.97,124.2,,0,0,,,,,,,,,,,,,0,0.1507,150.97,-0.1507,0,-15.07
2/2/2022 17:00,129.8737029,,238.01,238.01,238.01,238.01,127.37,,0,0,,,,,,,,,,,,,0,0.171,238.01,-0.171,0,-17.1
2/2/2022 18:00,128.4894034,,266.9,267.11,266.9,267.11,141.5,,105,0,,,,,,,,,,,,,0.0301,0.4443,267.11,-0.4142,0.21,-41.42
2/2/2022 19:00,127.0799441,,258.64,258.64,258.64,258.64,135,,0,0,,,,,,,,,,,,,0.0547,0.4329,258.64,-0.3782,0,-37.82
2/2/2022 20:00,132.6410678,,231.31,231.31,140,231.31,101.03,,0,0,,,,,,,,,,,,,0.0503,0.3568,231.31,-0.3065,0,-30.65
2/2/2022 21:00,142.6058663,,187.4,187.4,138.49,187.4,84.66,,0,0,,,,,,,,,,,,,0.0606,0.4254,187.4,-0.3648,0,-36.48
2/2/2022 22:00,140.4378411,,168.55,168.55,140,168.55,84.61,,0,0,,,,,,,,,,,,,0.0631,0.4299,168.55,-0.3668,0,-36.68
2/2/2022 23:00,140.6950769,,146.83,146.83,129,146.83,54.74,,0,0,,,,,,,,,,,,,0.075,0.4832,146.83,-0.4082,0,-40.82
2/3/2022 0:00,112.4012415,,141.11,141.11,121,121,35.54,,0,-5,,,,,,,,,,,,,0.9385,0.4109,121,0.5276,-20.11,52.76
2/3/2022 1:00,112.6932847,,139.95,139.95,120.44,139.95,11.84,,0,0,,,,,,,,,,,,,0.9853,0.667,139.95,0.3183,0,31.83
2/3/2022 2:00,115.1621345,,138.81,138.81,128,138.81,0.27,,0,0,,,,,,,,,,,,,1,0.7397,138.81,0.2603,0,26.03
2/3/2022 3:00,110.0938537,,138.9,138.9,128,138.9,-11.56,,0,0,,,,,,,,,,,,,0.9978,0.7253,138.9,0.2725,0,27.25
2/3/2022 4:00,116.1971071,,141.07,141.07,128,141.07,-14.65,,0,0,,,,,,,,,,,,,0.9977,0.6425,141.07,0.3552,0,35.52
2/3/2022 5:00,120.2885295,,142.5,142.5,134,142.5,-14.65,,0,0,,,,,,,,,,,,,0.999,0.6145,142.5,0.3845,0,38.45
2/3/2022 6:00,120.920554,,182.26,182.26,182.26,182.26,-13.97,,0,0,,,,,,,,,,,,,0.9923,0.8494,182.26,0.1429,0,14.29
2/3/2022 7:00,127.9166853,,191.6,191.6,133.5,191.6,136.92,,0,0,,,,,,,,,,,,,0.9726,0.6494,191.6,0.3232,0,32.32
2/3/2022 8:00,136.849853,,215.01,215.01,134,215.01,150.15,,0,0,,,,,,,,,,,,,0.8925,0.7035,215.01,0.189,0,18.9
2/3/2022 9:00,142.7975754,,216.8,216.8,132,216.8,136.14,,0,0,,,,,,,,,,,,,0.939,0.7277,216.8,0.2113,0,21.13
2/3/2022 10:00,148.1770214,,213.26,213.26,132,132,134.6,,0,-6,,,,,,,,,,,,,0.9593,0.76,132,0.1993,-81.26,19.93
2/3/2022 11:00,153.7223472,,209,209,137.5,137.5,135.71,,0,-46,,,,,,,,,,,,,0.9674,0.6394,137.5,0.328,-71.5,32.8
2/3/2022 12:00,159.6842911,,191,191,191,191,133.1,,0,0,,,,,,,,,,,,,0.9961,0.8028,191,0.1933,0,19.33
2/3/2022 13:00,160.8644339,,188.99,188.99,188.99,188.99,138.7,,0,0,,,,,,,,,,,,,1,0.8969,188.99,0.1031,0,10.31
2/3/2022 14:00,162.8671717,,194.9,194.9,194.9,194.9,146.28,,0,0,,,,,,,,,,,,,0.9388,0.8144,194.9,0.1244,0,12.44
2/3/2022 15:00,166.0672477,,170.61,173,170.61,173,148.46,,53,0,,,,,,,,,,,,,0.9585,0.7477,173,0.2108,2.39,21.08
2/3/2022 16:00,164.4234615,,180.1,180.1,180.1,180.1,150.97,,0,0,,,,,,,,,,,,,0.9977,0.9222,180.1,0.0755,0,7.55
2/3/2022 17:00,167.887529,,224.15,224.15,224.15,224.15,238.01,,0,0,,,,,,,,,,,,,1,0.9376,224.15,0.0624,0,6.24
2/3/2022 18:00,170.5262888,,236.41,236.41,236.41,236.41,267.11,,0,0,,,,,,,,,,,,,1,0.9911,236.41,0.0089,0,0.89
2/3/2022 19:00,171.4461897,,164.95,164.95,164.95,164.95,258.64,,0,0,,,,,,,,,,,,,1,1,164.95,0,0,0
2/3/2022 20:00,172.7450111,,142.51,142.51,142.51,142.51,231.31,,0,0,,,,,,,,,,,,,1,1,142.51,0,0,0
2/3/2022 21:00,170.4095819,,139.36,139.36,139.36,139.36,187.4,,0,0,,,,,,,,,,,,,1,1,139.36,0,0,0
2/3/2022 22:00,176.4581366,,136.89,136.89,136.89,136.89,168.55,,0,0,,,,,,,,,,,,,1,1,136.89,0,0,0
2/3/2022 23:00,170.9419565,,127.26,127.26,127.26,127.26,146.83,,0,0,,,,,,,,,,,,,1,1,127.26,0,0,0
2/4/2022 0:00,195.0452643,,122.08,122.08,122.08,122.08,121,,0,0,,,,,,,,,,,,,0.9923,1,122.08,-0.0077,0,-0.77
2/4/2022 1:00,188.742952,,118.53,118.53,118.53,118.53,139.95,,0,0,,,,,,,,,,,,,0.9212,0.9932,118.53,-0.072,0,-7.2
2/4/2022 2:00,183.6911938,,116.29,116.29,116.29,116.29,138.81,,0,0,,,,,,,,,,,,,0.8649,0.8446,116.29,0.0203,0,2.03
2/4/2022 3:00,183.6795344,,115.26,115.26,115.26,115.26,138.9,,0,0,,,,,,,,,,,,,0.9648,0.9182,115.26,0.0466,0,4.66
2/4/2022 4:00,179.8843097,,114.82,114.82,114.82,114.82,141.07,,0,0,,,,,,,,,,,,,0.745,0.9123,114.82,-0.1673,0,-16.73
2/4/2022 5:00,181.4679739,,113.79,113.79,113.79,113.79,142.5,,0,0,,,,,,,,,,,,,0.4076,0.4528,113.79,-0.0452,0,-4.52
2/4/2022 6:00,182.9135857,,112.04,112.04,112.04,112.04,182.26,,0,0,,,,,,,,,,,,,0.3634,0.4248,112.04,-0.0614,0,-6.14
2/4/2022 7:00,182.8533275,,128.56,128.56,128.56,128.56,191.6,,0,0,,,,,,,,,,,,,0.358,0.3688,128.56,-0.0108,0,-1.08
2/4/2022 8:00,184.473827,,129.69,140,129.69,140,215.01,,39,0,,,,,,,,,,,,,0.4336,0.4952,140,-0.0616,10.31,-6.16
2/4/2022 9:00,180.2258015,,125.45,140,125.45,140,216.8,,70,0,,,,,,,,,,,,,0.4597,0.5741,140,-0.1144,14.55,-11.44
2/4/2022 10:00,174.2175668,,125.2,125.2,125.2,125.2,132,,0,0,,,,,,,,,,,,,0.3054,0.3719,125.2,-0.0665,0,-6.65
2/4/2022 11:00,171.4977744,,133,133,133,133,137.5,,0,0,,,,,,,,,,,,,0.3566,0.4773,133,-0.1207,0,-12.07
2/4/2022 12:00,168.1501012,,131.04,131.04,131.04,131.04,191,,0,0,,,,,,,,,,,,,0.241,0.4363,131.04,-0.1953,0,-19.53
2/4/2022 13:00,172.9114256,,120.57,120.57,115,120.57,188.99,,0,0,,,,,,,,,,,,,0.1388,0.3324,120.57,-0.1936,0,-19.36
2/4/2022 14:00,166.7998704,,117.45,117.45,110,117.45,194.9,,0,0,,,,,,,,,,,,,0.0675,0.1393,117.45,-0.0718,0,-7.18
2/4/2022 15:00,159.0298039,,117.81,117.81,117.81,117.81,173,,0,0,,,,,,,,,,,,,0.1985,0.2411,117.81,-0.0426,0,-4.26
2/4/2022 16:00,162.3943872,,119.04,119.04,119.04,119.04,180.1,,0,0,,,,,,,,,,,,,0.248,0.2653,119.04,-0.0173,0,-1.73
2/4/2022 17:00,157.4342545,,128.44,128.44,128.44,128.44,224.15,,0,0,,,,,,,,,,,,,0.1453,0.2212,128.44,-0.0759,0,-7.59
2/4/2022 18:00,150.7524006,,145.93,145.93,145.93,145.93,236.41,,0,0,,,,,,,,,,,,,0.1032,0.1294,145.93,-0.0262,0,-2.62
2/4/2022 19:00,146.4701763,,119.27,119.27,119.27,119.27,164.95,,0,0,,,,,,,,,,,,,0.1841,0.3245,119.27,-0.1404,0,-14.04
2/4/2022 20:00,143.0304937,,106.86,106.86,106.86,106.86,142.51,,0,0,,,,,,,,,,,,,0.3089,0.4815,106.86,-0.1726,0,-17.26
2/4/2022 21:00,146.6817259,,108.21,108.21,108.21,108.21,139.36,,0,0,,,,,,,,,,,,,0.3453,0.4125,108.21,-0.0672,0,-6.72
2/4/2022 22:00,143.1783687,,105.57,105.57,105.57,105.57,136.89,,0,0,,,,,,,,,,,,,0.5446,0.4953,105.57,0.0493,0,4.93
2/4/2022 23:00,136.1252414,,87.38,87.38,87.38,87.38,127.26,,0,0,,,,,,,,,,,,,0.6482,0.5626,87.38,0.0856,0,8.56
2/5/2022 0:00,128.923541,,98.96,98.96,98.96,98.96,122.08,,0,0,,,,,,,,,,,,,0.7604,0.5036,98.96,0.2568,0,25.68
2/5/2022 1:00,124.738556,,88.81,88.81,88.81,88.81,118.53,,0,0,,,,,,,,,,,,,0.9159,0.887,88.81,0.0289,0,2.89
2/5/2022 2:00,118.6638039,,65.56,65.56,65.56,65.56,116.29,,0,0,,,,,,,,,,,,,0.9908,0.9679,65.56,0.0229,0,2.29
2/5/2022 3:00,112.8728095,,49.98,49.98,7.5,7.5,115.26,,0,-97,,,,,,,,,,,,,1,0.9894,7.5,0.0106,-42.48,1.06
2/5/2022 4:00,110.8137428,,57.59,57.59,8.5,8.5,114.82,,0,-214,,,,,,,,,,,,,1,0.9843,8.5,0.0157,-49.09,1.57
2/5/2022 5:00,116.2177899,,63.11,63.11,9.5,9.5,113.79,,0,-116,,,,,,,,,,,,,1,1,9.5,0,-53.61,0
2/5/2022 6:00,108.7052151,,84.95,84.95,9.44,9.44,112.04,,0,-129,,,,,,,,,,,,,1,1,9.44,0,-75.51,0
2/5/2022 7:00,103.1653215,,114.57,114.57,9,9,128.56,,0,-108,,,,,,,,,,,,,1,1,9,0,-105.57,0
2/5/2022 8:00,110.187694,,115.88,115.88,9,9,140,,0,-127,,,,,,,,,,,,,1,1,9,0,-106.88,0
2/5/2022 9:00,107.1946652,,69.88,69.88,10,10,140,,0,-181,,,,,,,,,,,,,1,0.9999,10,1.00E-04,-59.88,0.01
2/5/2022 10:00,99.14531845,,49.99,49.99,11,11,125.2,,0,-68,,,,,,,,,,,,,1,1,11,0,-38.99,0
2/5/2022 11:00,99.8850449,,25.58,25.58,25.58,25.58,133,,0,0,,,,,,,,,,,,,1,1,25.58,0,0,0
2/5/2022 12:00,99.85691783,,17.5,17.5,17.5,17.5,131.04,,0,0,,,,,,,,,,,,,1,1,17.5,0,0,0
2/5/2022 13:00,91.34265658,,14.58,14.58,14.58,14.58,120.57,,0,0,,,,,,,,,,,,,1,1,14.58,0,0,0
2/5/2022 14:00,88.17698154,,14.18,14.18,14.18,14.18,117.45,,0,0,,,,,,,,,,,,,1,0.9912,14.18,0.0088,0,0.88
2/5/2022 15:00,91.98019107,,14.03,14.03,14.03,14.03,117.81,,0,0,,,,,,,,,,,,,0.98,0.9703,14.03,0.0097,0,0.97
2/5/2022 16:00,85.15088575,,27.49,27.49,27.49,27.49,119.04,,0,0,,,,,,,,,,,,,0.9343,0.9465,27.49,-0.0122,0,-1.22
2/5/2022 17:00,78.84396271,,77.44,77.44,77.44,77.44,128.44,,0,0,,,,,,,,,,,,,0.8714,0.881,77.44,-0.0096,0,-0.96
2/5/2022 18:00,77.50608592,,67.29,67.29,25,25,145.93,,0,-31,,,,,,,,,,,,,0.873,0.7974,25,0.0756,-42.29,7.56
2/5/2022 19:00,68.92070646,,21.55,21.55,17,17,119.27,,0,-26,,,,,,,,,,,,,0.8994,0.5445,17,0.3549,-4.55,35.49
2/5/2022 20:00,68.6141995,,14.09,14.09,11,11,106.86,,0,-24,,,,,,,,,,,,,0.7037,0.4258,11,0.2779,-3.09,27.79
2/5/2022 21:00,70.76951544,,13.53,13.53,5,5,108.21,,0,-24,,,,,,,,,,,,,0.5276,0.3508,5,0.1768,-8.53,17.68
2/5/2022 22:00,71.03560808,,12.7,12.7,5,5,105.57,,0,-24,,,,,,,,,,,,,0.7151,0.4629,5,0.2522,-7.7,25.22
2/5/2022 23:00,62.85831973,,10.98,10.98,1,1,87.38,,0,-24,,,,,,,,,,,,,0.8305,0.6881,1,0.1424,-9.98,14.24
2/6/2022 0:00,43.27834203,,10.36,10.36,1,1,98.96,,0,-20,,,,,,,,,,,,,0.7983,0.8923,1,-0.094,-9.36,-9.4
2/6/2022 1:00,40.92626095,,9.23,9.23,-1.5,-1.5,88.81,,0,-81,,,,,,,,,,,,,0.8816,0.9799,-1.5,-0.0983,-10.73,-9.83
2/6/2022 2:00,34.98795985,,5.8,5.8,-4,-4,65.56,,0,-48,,,,,,,,,,,,,0.9536,0.9734,-4,-0.0198,-9.8,-1.98
2/6/2022 3:00,30.940882,,0.17,0.17,-4,-4,7.5,,0,-55,,,,,,,,,,,,,0.9785,0.9737,-4,0.0048,-4.17,0.48
2/6/2022 4:00,29.82614406,,1.38,1.38,-0.5,-0.5,8.5,,0,-72,,,,,,,,,,,,,0.9931,0.9944,-0.5,-0.0013,-1.88,-0.13
2/6/2022 5:00,24.90755257,,7.45,7.45,-6.72,-6.72,9.5,,0,-131,,,,,,,,,,,,,0.9945,0.9975,-6.72,-0.003,-14.17,-0.3
2/6/2022 6:00,21.03208986,,9.28,9.28,-1,-1,9.44,,0,-55,,,,,,,,,,,,,0.8852,0.9223,-1,-0.0371,-10.28,-3.71
2/6/2022 7:00,19.61263111,,10.11,15,10.11,10.11,9,,0,0,,,,,,,,,,,,,0.7733,0.7598,10.11,0.0135,0,1.35
2/6/2022 8:00,16.77161947,,10.84,15,10.84,10.84,9,,0,0,,,,,,,,,,,,,0.8435,0.6597,10.84,0.1838,0,18.38
2/6/2022 9:00,16.33687339,,12.36,15,12.36,12.36,10,,0,0,,,,,,,,,,,,,0.7637,0.6146,12.36,0.1491,0,14.91
2/6/2022 10:00,16.67780237,,13.75,13.75,13.75,13.75,11,,0,0,,,,,,,,,,,,,0.9051,0.6889,13.75,0.2162,0,21.62
2/6/2022 11:00,14.09017496,,20.68,20.68,20.68,20.68,25.58,,0,0,,,,,,,,,,,,,0.9463,0.7307,20.68,0.2156,0,21.56
2/6/2022 12:00,14.15402767,,84.52,84.52,84.52,84.52,17.5,,0,0,,,,,,,,,,,,,0.9439,0.7226,84.52,0.2213,0,22.13
2/6/2022 13:00,14.99776559,,90.23,90.23,90.23,90.23,14.58,,0,0,,,,,,,,,,,,,0.9506,0.8341,90.23,0.1165,0,11.65
2/6/2022 14:00,14.41356225,,70.05,70.05,70.05,70.05,14.18,,0,0,,,,,,,,,,,,,0.8785,0.6955,70.05,0.183,0,18.3
2/6/2022 15:00,14.71231061,,70.02,70.02,70.02,70.02,14.03,,0,0,,,,,,,,,,,,,0.7723,0.5503,70.02,0.222,0,22.2
2/6/2022 16:00,17.13391843,,94.93,94.93,94.93,94.93,27.49,,0,0,,,,,,,,,,,,,0.7245,0.5543,94.93,0.1702,0,17.02
2/6/2022 17:00,20.05600074,,116.52,116.52,116.52,116.52,77.44,,0,0,,,,,,,,,,,,,0.6048,0.5176,116.52,0.0872,0,8.72
2/6/2022 18:00,20.52633797,,125,135,125,135,25,,26,0,,,,,,,,,,,,,0.5854,0.5653,135,0.0201,10,2.01
2/6/2022 19:00,27.89407266,,118.7,118.7,118.7,118.7,17,,0,0,,,,,,,,,,,,,0.5004,0.3813,118.7,0.1191,0,11.91
2/6/2022 20:00,33.77697396,,102.05,102.05,102.05,102.05,11,,0,0,,,,,,,,,,,,,0.5134,0.3003,102.05,0.2131,0,21.31
