Total_Provisioned_MW,Tier_A_MW,Tier_B1_MW,Tier_B2_MW,Reliability_A,Reliability_B1,Reliability_B2,LCOE_delivered,Curtailment_Annual_GWh,Energy_A_Annual_GWh,Energy_B1_Annual_GWh,Energy_B2_Annual_GWh,Energy_C_Annual_GWh,Total_Delivered_Annual_GWh,Objective_Value,Realized_Utilization
12.0,4.0,8.0,0.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,35.04,70.08,0.0,32.816505421252245,137.93650542125226,87.37765054212522,0.9841360261219482
15.0,6.0,0.0,9.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,52.56,0.0,78.84,7.856505421252237,139.25650542125223,84.88165054212521,0.9935538343411261
15.0,5.0,2.0,8.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,43.8,17.52,70.08,7.736505421252237,139.13650542125222,84.86965054212521,0.9926976699575645
15.0,4.0,4.0,7.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,35.04,35.04,61.32,7.616505421252237,139.01650542125222,84.85765054212521,0.9918415055740027
14.0,6.0,1.0,7.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,52.56,8.76,61.32,16.304505421252237,138.94450542125225,84.85045054212522,0.9913278069438658
15.0,3.0,6.0,6.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,26.28,52.56,52.56,7.496505421252237,138.89650542125224,84.84565054212521,0.9909853411904411
14.0,5.0,3.0,6.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,43.8,26.28,52.56,16.184505421252236,138.82450542125224,84.83845054212522,0.9904716425603042
15.0,2.0,8.0,5.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,17.52,70.08,43.8,7.3765054212522365,138.77650542125224,84.83365054212521,0.9901291768068795
13.0,7.0,0.0,6.0,100.0,100.0,100.0,115.27528657131548,399.1013092486426,61.32,0.0,52.56,24.868708179696192,138.7487081796962,84.83087081796963,0.9899308517387001
14.0,4.0,5.0,5.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,35.04,43.8,43.8,16.064505421252235,138.70450542125224,84.82645054212522,0.9896154781767426
15.0,1.0,10.0,4.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,8.76,87.6,35.04,7.256505421252236,138.65650542125223,84.82165054212521,0.9892730124233179
13.0,6.0,2.0,5.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,52.56,17.52,43.8,24.75250542125224,138.63250542125226,84.81925054212522,0.9891017795466057
14.0,3.0,7.0,4.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,26.28,61.32,35.04,15.944505421252236,138.58450542125223,84.81445054212521,0.9887593137931808
15.0,0.0,12.0,3.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,0.0,105.12,26.28,7.136505421252236,138.53650542125223,84.80965054212521,0.9884168480397563
13.0,5.0,4.0,4.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,43.8,35.04,35.04,24.63250542125224,138.51250542125226,84.80725054212522,0.988245615163044
14.0,2.0,9.0,3.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,17.52,78.84,26.28,15.824505421252237,138.46450542125223,84.80245054212521,0.9879031494096192
