Time (UTC),BE,DE_ME,DE4-N,DE4-S,DE_NW,DK_W,DK_E,EE,FIN,FR_R,LT,LV,NL_R,NO1,NO2,NO3,NO4,NO5,PL,SE1,SE2,SE3,SE4,UK
2/17/2012 13:00,46.192,39.249,41.758,43.601,42.541,41.126,38.828,40.909,40.112,41.687,39.808,40.319,46.818,40.887,41.58,39.595,34.991,40.323,37.64,37.537,38.663,39.907,39.069,42.883
2/17/2012 14:00,46.192,38.918,41.758,43.601,42.541,41.109,38.69,40.763,39.97,41.687,39.666,40.175,46.818,40.871,41.563,37.814,35.332,40.307,37.64,35.849,36.925,38.112,38.93,42.883
2/17/2012 15:00,48.263,40.765,45.163,47.156,46.011,44.461,40.328,40.909,40.112,46.641,39.808,40.319,48.917,43.243,43.976,38.414,35.554,42.647,37.64,36.418,37.51,39.29,40.133,45.965
2/17/2012 16:00,49.643,45.294,46.21,49.789,48.58,45.492,44.281,42.64,40.931,47.975,43.813,43.264,49.297,43.911,44.995,37.449,34.991,43.306,43.203,35.503,36.568,43.085,44.009,46.636
2/17/2012 17:00,68.838,56.598,60.119,65.748,64.151,59.185,47.801,46.023,43.82,68.766,47.295,46.696,67.917,47.401,58.36,37.449,35.281,46.748,46.637,36.764,37.867,46.509,47.506,66.847
2/17/2012 18:00,68.838,56.598,60.576,65.748,64.151,59.634,50.243,47.688,46.059,68.766,49.007,48.386,67.917,49.824,58.983,36.342,34.238,49.137,49.02,36.134,37.218,48.886,49.934,66.847
2/17/2012 19:00,65.048,56.598,60.119,65.748,64.151,59.185,55.57,53.012,49.317,62.862,54.478,53.788,65.098,53.348,54.252,37.624,35.446,52.613,54.463,35.965,37.044,52.344,53.467,61.108
2/17/2012 20:00,49.916,47.364,48.322,50.454,49.228,46.161,45.913,44.613,41.503,48.239,45.847,45.266,49.955,44.896,45.657,36.427,33.942,44.277,45.208,36.218,37.304,44.05,44.995,46.893
2/17/2012 21:00,50.056,48.415,48.456,50.594,49.365,45.082,44.84,42.64,40.533,48.374,43.748,43.264,50.095,43.846,44.589,36.427,33.686,43.242,43.139,36.218,37.304,43.021,43.944,45.965
2/17/2012 22:00,49.986,48.348,48.389,50.524,49.297,44.837,43.574,42.64,39.945,48.306,43.819,43.264,49.586,43.608,44.347,36.427,32.92,43.007,43.209,36.134,37.218,42.397,43.306,45.965
2/17/2012 23:00,48.263,46.021,46.06,48.093,46.924,44.44,40.963,40.161,37.552,47.56,41.272,40.749,47.618,42.078,43.955,35.405,32.92,41.498,40.697,34.417,35.449,39.856,40.711,45.965
2/18/2012 0:00,47.637,45.099,45.138,47.129,45.985,34.973,34.954,34.523,33.649,49.293,34.585,35.029,47,34.662,34.591,33.466,31.529,34.184,34.103,31.99,32.95,34.009,34.739,35.495
2/18/2012 1:00,43.46,41.145,41.18,42.997,41.952,34.457,34.643,35.019,33.649,44.971,35.081,35.532,42.879,34.354,34.283,33.268,31.248,33.88,34.593,31.705,32.656,33.707,34.43,35.179
2/18/2012 2:00,41.026,39.12,39.153,40.881,39.888,34.316,34.131,34.502,33.649,42.452,34.563,35.007,40.477,34.354,34.283,32.949,30.787,33.88,34.082,31.237,32.174,33.209,33.921,35.179
2/18/2012 3:00,38.035,36.268,36.299,37.9,36.98,34.316,34.643,35.489,34.798,36.757,35.567,36.008,37.526,34.354,34.283,32.284,30.165,33.88,35.072,30.606,31.524,33.707,34.43,35.179
2/18/2012 4:00,36.75,35.271,35.301,36.858,35.963,34.004,34.187,35.578,34.885,38.028,34.62,35.064,36.259,34.354,34.283,32.281,30.165,33.88,34.113,30.604,31.522,33.264,33.977,35.179
2/18/2012 5:00,36.75,35.043,35.073,36.62,35.731,34.316,34.501,36.051,35.349,38.028,35.081,35.532,36.259,34.354,34.283,32.284,30.165,33.88,33.892,30.606,31.524,33.707,34.43,35.179
2/18/2012 6:00,40.08,37.945,37.193,39.653,38.69,35.034,35.223,37.377,36.649,41.473,37.217,37.695,39.261,35.192,34.983,32.893,30.734,34.707,36.699,31.184,32.119,34.53,35.27,35.179
2/18/2012 7:00,43.383,41.072,41.108,42.921,41.879,40.22,40.438,42.399,37.349,44.892,41.258,41.787,42.498,40.748,40.665,35.003,32.705,40.186,40.683,33.184,34.18,39.641,40.492,41.727
2/18/2012 8:00,36.899,35.184,35.215,36.768,35.875,34.557,34.744,36.429,34.308,36.567,35.448,35.903,36.405,34.713,34.642,32.872,30.717,34.234,34.955,31.164,32.099,34.059,34.79,35.547
2/18/2012 9:00,36.026,34.353,34.382,35.899,35.027,33.848,33.985,35.681,34.885,35.902,34.721,35.166,35.545,34.156,34.011,33.022,30.857,33.685,33.675,31.306,32.245,33.36,34.076,34.9
2/18/2012 10:00,35.379,33.736,33.765,35.254,34.398,33.24,33.374,35.578,34.885,35.239,34.62,35.064,34.906,33.949,33.383,32.611,30.473,33.48,32.958,30.916,31.844,32.868,33.573,34.256
2/18/2012 11:00,33.858,32.562,32.59,33.496,33.201,32.387,32.636,38.239,34.121,32.72,37.21,37.688,33.692,33.299,32.744,31.897,29.806,32.84,32.538,30.24,31.147,32.148,32.838,33.201
2/18/2012 12:00,33.858,32.562,32.59,33.496,33.201,32.387,32.636,35.496,34.121,32.72,34.541,34.984,33.692,33.299,32.744,31.897,29.806,32.84,32.538,30.24,31.147,32.148,32.838,33.201
2/18/2012 13:00,33.858,32.562,32.59,33.496,33.201,32.387,32.636,34.799,34.121,32.72,33.862,34.297,33.692,33.299,32.744,31.897,29.806,32.84,32.538,30.24,31.147,32.148,32.838,33.201
2/18/2012 14:00,33.928,32.562,32.59,34.028,33.201,32.387,32.636,34.799,34.121,32.788,33.862,34.297,33.692,33.299,32.744,31.897,29.806,32.84,32.538,30.24,31.147,32.148,32.838,33.201
2/18/2012 15:00,35.042,33.414,33.443,34.919,34.07,32.923,33.056,34.799,34.121,34.72,33.862,34.297,34.574,33.851,33.287,32.195,30.165,33.384,32.538,30.522,31.438,32.449,33.145,33.751
2/18/2012 16:00,36.75,33.649,34.329,35.935,35.062,33.795,33.288,34.812,34.134,36.068,33.875,34.31,36.259,34.354,34.169,32.293,30.176,33.88,32.544,30.615,31.534,32.548,33.246,35.062
2/18/2012 17:00,36.75,34.291,34.984,36.62,35.731,34.44,34.255,36.526,35.814,36.757,35.12,35.999,36.259,34.892,34.821,33.48,31.285,34.411,33.165,31.74,32.692,33.744,34.467,35.731
2/18/2012 18:00,42.227,36.1,36.83,41.777,40.762,36.257,35.713,37.241,36.516,43.695,36.239,36.704,41.662,41.435,41.35,34.547,32.282,40.864,34.915,32.752,33.734,34.819,35.566,42.431
2/18/2012 19:00,36.75,33.757,34.506,36.62,35.731,33.969,33.395,35.218,34.532,37.072,33.862,34.71,36.259,35.192,35.12,32.281,30.165,34.707,32.625,30.604,31.522,32.535,33.233,36.038
2/18/2012 20:00,36.75,33.648,34.329,36.055,35.179,33.795,33.287,34.799,34.121,36.757,33.862,34.297,36.259,34.892,34.821,32.281,30.165,34.411,32.543,30.604,31.522,32.535,33.233,35.731
2/18/2012 21:00,36.75,33.648,34.329,36.055,35.179,33.795,33.287,34.318,33.649,36.757,33.862,34.297,36.259,34.766,34.695,32.281,30.165,34.287,32.543,30.604,31.522,32.535,33.233,35.602
2/18/2012 22:00,36.75,33.648,34.444,36.055,35.179,33.909,33.287,34.318,33.649,36.757,33.862,34.297,36.259,34.354,34.283,32.281,30.165,33.88,32.543,30.604,31.522,32.535,33.233,35.179
2/18/2012 23:00,36.75,33.648,34.444,36.055,35.179,33.908,33.287,34.318,33.649,36.757,33.862,34.297,36.259,34.354,34.283,32.281,30.165,33.88,32.543,30.604,31.522,32.535,33.233,35.179
2/19/2012 0:00,44.18,32.717,39.955,41.718,40.704,39.334,33.072,33.846,33.187,43.633,33.906,34.341,43.59,41.566,42.271,32.48,30.35,40.993,26.781,30.792,31.716,32.735,33.276,43.375
2/19/2012 1:00,44.18,32.717,37.241,41.718,39.83,36.662,33.072,33.846,33.187,43.633,33.906,34.341,43.59,37.272,37.904,32.48,30.35,36.758,26.781,30.792,31.716,32.735,33.276,43.375
2/19/2012 2:00,44.18,32.717,37.241,41.718,39.83,36.662,33.072,33.846,33.187,43.633,33.906,34.341,43.59,37.272,37.904,32.48,30.35,36.758,26.781,30.792,31.716,32.735,33.276,43.375
2/19/2012 3:00,44.18,32.717,37.241,41.718,39.83,36.662,33.072,33.846,33.187,43.633,33.906,34.341,43.59,37.272,37.904,32.48,30.35,36.758,26.781,30.792,31.716,32.735,33.276,43.375
2/19/2012 4:00,44.18,32.717,37.241,41.718,39.83,36.662,33.072,33.846,33.187,43.633,33.906,34.341,43.59,37.272,37.904,32.48,30.35,36.758,26.781,30.792,31.716,32.735,33.276,43.375
2/19/2012 5:00,44.18,32.763,37.241,41.718,39.83,36.662,33.118,34.893,34.692,43.633,33.954,34.389,43.59,37.272,37.904,33.725,31.513,36.758,26.781,31.972,32.931,33.99,33.323,43.375
2/19/2012 6:00,44.18,36.503,37.241,41.718,39.83,36.662,36.272,35.755,35.059,43.633,35.819,36.279,43.59,37.982,37.904,35.852,33.776,37.458,26.781,33.989,35.008,36.134,36.497,43.375
2/19/2012 7:00,44.18,36.075,37.917,41.718,39.83,37.328,36.29,36.271,35.564,43.633,35.836,36.296,43.59,38.672,38.592,36.503,34.109,38.138,26.573,34.606,35.644,36.79,36.514,43.375
2/19/2012 8:00,37.185,33.937,34.623,36.15,35.272,34.377,33.937,35.755,35.059,37.511,34.793,35.24,35.793,35.609,35.536,34.484,32.338,35.118,21.519,32.809,33.793,34.879,34.147,36.465
2/19/2012 9:00,36.747,32.694,33.485,34.962,34.113,33.304,32.877,35.755,35.059,36.567,33.906,35.24,34.617,34.621,34.55,33.527,31.586,34.143,25.136,32.048,32.738,33.791,33.081,35.453
2/19/2012 10:00,37.082,32.694,33.355,34.827,33.981,33.211,32.785,35.755,35.059,35.836,34.793,35.24,33.949,34.524,33.949,33.433,31.497,34.048,26.781,31.958,32.646,33.696,32.988,34.836
2/19/2012 11:00,35.757,31.015,31.642,33.038,32.236,32.001,30.683,35.146,34.462,34.555,34.2,34.639,32.712,33.267,32.712,32.215,30.35,32.808,26.781,30.794,31.457,32.469,31.787,33.567
2/19/2012 12:00,35.732,27.691,31.62,33.015,32.213,31.726,27.394,34.844,34.165,34.531,33.906,34.341,32.712,33.267,32.712,32.215,30.35,32.808,26.781,30.794,31.187,32.19,31.514,33.567
2/19/2012 13:00,35.732,27.691,31.62,33.015,32.213,31.726,27.394,34.844,34.165,34.531,33.906,34.341,32.712,33.267,32.712,32.215,30.35,32.808,26.781,30.794,31.187,32.19,31.514,33.567
2/19/2012 14:00,35.732,28.712,31.62,33.015,32.213,31.726,28.405,34.844,34.165,34.531,33.906,34.341,33.406,33.972,33.406,32.48,30.599,33.504,26.781,31.047,31.187,32.19,31.514,34.28
2/19/2012 15:00,37.625,32.694,33.751,35.24,34.384,33.227,33.048,34.844,34.165,36.361,33.906,34.341,36.727,36.527,36.452,32.492,30.362,36.023,27.351,30.804,31.728,32.748,33.253,37.405
2/19/2012 16:00,44.18,33.736,36.545,40.822,39.83,35.977,34.101,35.755,35.059,42.696,34.962,35.41,43.59,37.272,37.196,34.423,32.43,36.758,32.228,32.634,33.613,34.694,34.312,47.567
2/19/2012 17:00,64.012,36.075,37.241,60.67,39.83,36.662,36.465,36.752,36.037,63.456,36.818,37.29,49.718,37.272,37.904,35.773,33.702,36.758,34.89,33.915,34.932,36.055,36.691,65.277
2/19/2012 18:00,64.012,40.343,41.159,60.67,41.931,40.519,40.228,39.655,38.883,63.456,39.725,40.235,50.095,41.978,41.891,39.317,37.041,41.399,39.019,37.275,38.393,39.627,40.477,65.277
2/19/2012 19:00,64.012,37.875,38.64,60.67,39.83,38.04,37.835,39.241,38.477,63.456,38.79,39.288,50.095,39.409,39.328,36.979,34.838,38.865,32.704,35.057,36.109,37.27,38.069,65.277
2/19/2012 20:00,64.012,36.503,37.634,60.67,39.83,37.049,36.85,37.016,36.295,63.456,37.082,37.558,50.095,37.78,38.304,36.016,33.931,37.259,32.228,34.145,35.169,36.3,37.078,65.277
2/19/2012 21:00,64.012,36.503,37.241,60.67,39.83,36.662,36.465,36.752,36.037,63.456,36.818,37.29,58.569,37.272,37.904,35.64,33.576,36.758,30.652,33.788,34.801,35.92,36.691,65.277
2/19/2012 22:00,64.368,36.484,37.241,60.67,57.925,36.662,36.093,35.142,34.458,63.456,35.205,35.657,62.172,37.272,37.904,34.843,32.826,36.758,30.371,33.033,34.024,35.118,35.871,65.277
2/19/2012 23:00,64.368,39.525,40.324,60.67,57.925,39.697,34.747,35.025,34.343,63.456,34.082,34.519,62.172,40.358,41.042,33.544,31.602,39.801,32.128,31.801,32.755,33.808,34.534,65.277
2/20/2012 0:00,56.784,36.487,37.224,52.467,49.818,36.646,35.139,36.567,35.855,54.876,35.583,36.04,50.554,37.426,37.804,33.643,31.695,36.91,33.953,32.159,33.124,34.189,34.922,56.451
2/20/2012 1:00,56.012,36.487,38.239,51.754,50.497,37.645,35.139,36.567,35.855,54.13,35.583,36.04,51.243,37.426,38.061,33.643,31.695,36.91,33.953,32.159,33.124,34.189,34.922,55.684
2/20/2012 2:00,55.349,36.487,39.517,51.754,50.497,38.903,35.139,36.567,35.855,54.13,35.583,36.04,51.243,38.179,38.826,33.643,31.695,37.652,33.953,32.159,33.124,34.189,34.922,54.276
2/20/2012 3:00,56.012,36.487,40.924,51.754,50.497,40.288,35.139,36.567,35.855,54.13,35.583,36.04,51.666,39.184,39.848,33.922,31.695,38.643,33.953,32.159,33.124,34.189,34.922,52.62
2/20/2012 4:00,56.012,41.342,49.567,51.754,50.497,48.797,35.767,36.89,36.172,54.13,35.898,36.358,52.437,38.394,39.848,34.528,32.262,37.865,33.953,32.734,33.716,34.8,35.547,51.487
2/20/2012 5:00,56.166,42.734,49.805,52.003,50.739,49.031,36.427,36.89,36.408,54.279,35.898,36.358,51.489,39.657,40.87,34.785,32.502,39.11,33.953,32.978,33.967,35.442,36.203,51.487
2/20/2012 6:00,84.495,42.734,43.798,78.072,76.176,43.117,40.444,38.173,37.43,81.656,38.106,37.623,77.301,41.936,42.646,35.12,32.815,41.357,35.68,33.295,34.294,39.351,40.195,59.992
2/20/2012 7:00,88.24,58.616,59.801,81.532,79.551,58.382,47.801,45.369,44.486,85.275,46.624,46.033,87.06,47.401,48.205,39.965,37.342,46.748,45.975,37.888,39.025,46.509,47.506,79.551
2/20/2012 8:00,55.309,47.742,48.707,51.105,49.863,47.95,47.028,45.112,44.233,53.451,45.871,45.29,50.6,46.636,47.426,45.027,42.42,45.993,33.675,43.041,44.332,45.757,46.739,49.863
2/20/2012 9:00,39.401,36.858,37.603,37.914,38.308,36.98,36.782,38.507,37.757,38.077,37.71,37.952,38.874,37.021,36.945,35.744,33.675,36.51,29.262,34.167,35.192,36.324,37.009,37.911
2/20/2012 10:00,37.954,35.002,36.133,36.005,36.901,35.572,35.381,37.95,37.211,35.917,36.929,37.403,37.447,35.732,35.501,34.603,32.502,35.239,29.262,32.978,33.967,35.059,35.697,36.429
2/20/2012 11:00,35.957,33.636,34.316,34.111,34.96,33.783,33.601,37.103,36.38,33.213,36.104,36.567,35.476,34.644,34.067,33.729,31.776,34.166,29.262,32.241,33.209,34.276,33.902,34.166
2/20/2012 12:00,35.957,33.636,34.316,34.111,34.96,33.783,33.601,36.595,35.883,32.613,35.61,36.068,35.476,34.287,33.716,33.268,31.342,33.814,32.532,31.801,32.755,33.808,33.902,33.549
2/20/2012 13:00,35.957,34.287,34.316,34.111,34.96,33.783,33.961,36.595,35.883,32.613,35.61,36.068,35.476,34.287,33.716,33.268,31.342,33.814,33.161,31.801,32.755,33.808,34.171,33.549
2/20/2012 14:00,36.816,35.106,35.136,35.249,35.795,34.59,34.777,36.89,36.408,33.702,35.898,36.358,36.324,34.961,34.379,33.856,31.803,34.479,33.953,32.266,33.234,34.303,34.992,34.67
2/20/2012 15:00,37.682,36.296,36.196,37.566,36.875,35.52,35.539,37.444,36.714,35.917,36.436,36.904,37.42,35.68,35.563,34.493,32.455,35.188,35.105,32.93,33.918,35.008,35.759,36.492
2/20/2012 16:00,51.239,48.859,47.891,51.058,49.818,44.216,43.978,45.343,44.46,49.517,46.597,46.006,50.554,43.959,44.704,34.099,32.125,43.353,47.255,32.595,33.573,43.131,44.057,48.136
2/20/2012 17:00,56.166,50.071,49.079,52.325,51.054,47.411,47.156,46.468,45.563,54.279,47.753,47.148,51.808,47.136,47.934,33.686,31.695,46.486,48.427,32.159,33.124,45.882,46.866,52.765
2/20/2012 18:00,73.067,50.162,49.169,75.266,71.04,38.86,38.652,38.507,37.757,73.707,39.141,38.645,72.09,38.635,39.29,33.508,31.356,38.102,39.13,31.767,32.719,37.607,38.414,71.651
2/20/2012 19:00,52.505,39.866,39.076,52.003,49.818,37.973,37.321,38.265,37.52,54.13,38.198,37.713,50.554,37.753,38.392,33.508,31.356,37.232,37.783,31.767,32.719,36.313,37.092,51.487
2/20/2012 20:00,52.505,38.558,37.794,51.754,49.818,37.206,36.427,37.488,36.758,54.13,36.888,36.947,50.554,37.426,37.617,33.508,31.356,36.91,36.374,31.767,32.719,35.442,36.203,51.487
2/20/2012 21:00,52.505,36.487,37.224,51.754,49.818,36.646,35.522,36.78,36.408,54.13,35.79,36.249,50.554,37.426,37.617,33.508,31.356,36.91,34.657,31.767,32.719,34.562,35.303,51.487
2/20/2012 22:00,52.505,36.487,37.224,51.754,49.818,36.646,35.139,36.567,35.855,54.13,35.583,36.04,50.554,37.426,37.617,33.508,31.356,36.91,34.283,31.767,32.719,34.189,34.922,51.487
2/20/2012 23:00,52.505,36.487,37.224,51.754,49.818,36.646,35.139,36.567,35.855,54.13,35.583,36.04,50.554,37.426,37.617,33.508,31.356,36.91,33.953,31.767,32.719,34.189,34.922,51.487
2/21/2012 0:00,49.781,34.042,34.73,49.251,38.147,34.191,33.678,35.492,34.801,51.512,34.126,34.98,45.832,36.551,36.476,32.533,30.649,36.047,31.765,30.842,31.767,32.789,33.492,38.147
2/21/2012 1:00,49.781,33.786,34.73,49.251,38.147,34.191,33.424,35.492,34.801,51.512,34.126,34.98,45.832,36.551,36.476,32.533,30.649,36.047,31.765,30.842,31.767,32.789,33.492,38.147
2/21/2012 2:00,49.781,33.786,34.73,49.251,38.147,34.191,33.424,35.492,34.801,51.512,34.126,34.98,45.832,36.551,36.476,32.533,30.649,36.047,31.765,30.842,31.767,32.789,33.492,38.147
2/21/2012 3:00,49.781,33.786,34.73,49.251,38.147,34.191,33.424,35.492,34.801,51.512,34.126,34.98,45.832,36.551,36.476,32.533,30.649,36.047,31.765,30.842,31.767,32.789,33.492,38.147
2/21/2012 4:00,49.781,33.786,34.73,49.251,38.147,34.191,33.424,35.492,34.801,51.512,34.126,34.98,45.832,36.551,36.476,32.533,30.649,36.047,31.765,30.842,31.767,32.789,33.492,38.147
2/21/2012 5:00,49.781,33.736,34.73,49.251,38.147,34.191,33.424,35.597,36.304,51.512,34.267,35.083,45.832,37.135,37.058,32.745,30.707,36.622,31.765,31.043,31.975,33.003,33.631,38.147
2/21/2012 6:00,65.909,33.736,36.525,65.208,37.335,35.958,34.101,37.488,36.758,68.201,34.962,36.947,37.887,37.252,37.176,33.907,31.684,36.738,27.647,32.145,33.11,34.174,34.312,38.147
2/21/2012 7:00,50.769,38.591,46.13,50.228,46.995,45.413,39.009,43.398,42.553,52.534,39.993,42.772,50.09,48.064,47.966,39.779,37.171,47.401,18.363,37.712,38.843,40.092,39.25,49.219
2/21/2012 8:00,39.971,33.613,36.922,38.551,37.615,36.348,36.153,39.404,38.637,40.321,37.065,38.836,39.436,38.276,38.197,35.545,33.214,37.748,14.169,33.698,34.709,35.825,36.377,39.196
2/21/2012 9:00,37.839,32.894,33.731,34.962,34.363,34.263,33.251,39.404,38.637,36.567,34.09,38.836,36.446,35.229,34.642,33.907,31.729,34.743,14.169,32.145,33.11,34.174,33.457,35.547
2/21/2012 10:00,35.459,31.85,32.961,32.763,33.579,33.161,32.737,39.404,38.637,34.267,33.563,38.836,34.985,34.292,33.72,33.382,31.194,33.996,14.169,31.649,32.598,33.646,32.939,33.996
2/21/2012 11:00,33.728,30.692,31.762,31.571,32.357,32.263,31.952,38.616,37.864,32.595,32.758,38.059,33.277,33.537,32.978,32.582,30.696,33.075,24.807,30.889,31.816,32.839,32.149,33.075
2/21/2012 12:00,33.728,30.692,31.762,31.571,32.357,32.263,31.903,38.616,37.864,31.763,32.758,38.059,33.277,33.418,32.861,32.533,30.649,32.957,27.647,30.842,31.767,32.789,32.1,32.674
2/21/2012 13:00,36.104,31.354,32.447,32.253,33.056,32.733,32.129,38.616,37.864,31.763,32.94,38.059,36.038,33.656,33.095,32.594,30.707,33.192,27.647,31.061,31.993,33.022,32.328,33.056
2/21/2012 14:00,36.644,33.761,34.938,34.729,35.593,35.052,34.304,37.395,36.667,34.931,35.17,36.856,37.141,36.039,35.439,33.955,31.729,35.542,27.647,32.191,33.156,34.547,34.517,35.934
2/21/2012 15:00,37.823,34.98,35.687,36.633,36.356,35.75,35.312,37.205,36.48,36.055,36.203,36.668,38.336,36.551,36.145,33.955,31.729,36.047,31.765,32.191,33.156,34.785,35.531,37.09
2/21/2012 16:00,46.481,36.487,41.132,42.947,41.904,40.493,36.348,37.205,36.48,44.919,37.176,37.654,45.859,39.873,40.549,33.971,31.743,39.323,32.228,32.206,33.172,35.805,36.573,41.904
2/21/2012 17:00,59.055,41.855,43.452,56.859,55.478,42.776,41.406,40.316,38.637,57.071,40.387,40.906,58.265,41.98,42.692,35.06,32.762,41.401,34.719,33.239,34.236,40.287,41.152,55.478
2/21/2012 18:00,65.841,49.135,50.128,65.14,55.478,49.349,47.434,46.85,39.1,68.13,46.933,47.535,64.96,48.064,48.879,40.132,37.501,47.401,46.279,38.046,39.188,46.152,47.142,57.409
2/21/2012 19:00,52.186,49.135,50.128,52.339,51.068,49.349,41.304,40.216,37.864,52.534,40.287,40.805,51.823,47.996,48.81,38.863,36.315,47.334,39.727,36.843,37.949,40.188,41.05,51.068
2/21/2012 20:00,49.781,41.848,42.694,49.251,48.054,42.03,39.081,38.052,36.758,51.512,38.119,38.608,49.115,40.878,41.571,37.728,35.254,40.314,37.402,35.767,36.84,38.025,38.84,48.055
2/21/2012 21:00,51.756,39.393,40.189,51.205,40.943,39.565,38.971,37.383,36.655,53.556,38.012,37.93,45.832,38.868,39.527,37.621,35.152,38.332,33.586,35.667,36.737,37.918,38.731,40.56
2/21/2012 22:00,50.769,37.088,37.838,50.228,39.418,37.211,36.691,36.165,35.46,52.534,36.229,36.694,45.832,37.252,37.176,35.857,33.506,36.738,32.787,33.994,35.013,36.139,36.914,38.147
2/21/2012 23:00,49.781,36.61,37.35,49.251,39.313,36.77,36.033,35.492,34.801,51.512,35.555,36.012,45.832,37.252,37.176,34.785,32.504,36.738,33.108,32.978,33.967,35.059,35.811,38.147
2/22/2012 0:00,45.743,34.781,35.485,45.256,39.632,34.595,34.409,36.201,35.496,47.333,35.227,35.679,41.617,35.049,34.977,33.5,31.301,34.565,32.539,31.759,32.712,33.763,34.488,35.891
2/22/2012 1:00,44.842,34.445,35.141,44.364,38.992,34.595,34.273,36.201,35.496,46.401,35.227,35.679,41.617,35.049,34.977,33.354,31.301,34.565,32.539,31.757,32.709,33.761,34.485,35.891
2/22/2012 2:00,44.842,34.781,35.485,44.364,38.866,34.595,34.409,36.201,35.496,46.401,35.227,35.679,41.617,35.049,34.977,33.354,31.301,34.565,32.539,31.757,32.709,33.761,34.485,35.891
2/22/2012 3:00,44.842,34.644,35.344,44.364,38.866,34.595,34.273,36.454,35.813,46.401,35.473,35.928,41.617,35.049,34.977,33.354,31.301,34.565,32.539,31.757,32.709,33.761,34.485,35.891
2/22/2012 4:00,44.842,34.644,35.344,44.364,38.866,34.595,34.273,36.454,36.758,46.401,35.473,35.928,41.617,35.049,34.977,33.354,31.301,34.565,32.539,31.757,32.709,33.761,34.485,35.891
2/22/2012 5:00,45.022,34.781,35.485,44.542,38.866,34.595,34.409,36.454,36.758,46.587,35.473,35.928,41.617,35.049,34.977,33.354,31.423,34.565,32.704,31.882,32.839,33.895,34.622,35.891
2/22/2012 6:00,56.623,36.527,36.849,61.281,37.54,36.116,36.135,38.072,38.828,58.592,37.047,37.523,38.095,36.279,36.204,35.027,32.999,35.778,35.327,33.482,34.486,35.595,36.359,37.15
2/22/2012 7:00,48.562,46.144,46.345,48.39,47.214,45.625,45.65,48.096,47.456,50.25,46.802,47.402,47.912,46.107,46.012,44.253,41.691,45.471,44.629,42.298,43.567,44.968,45.932,47.215
2/22/2012 8:00,39.998,37.36,37.555,39.212,38.259,37.16,36.96,40.679,39.887,40.348,39.584,40.092,39.463,38.302,38.223,37.091,34.842,37.774,36.134,35.352,36.41,37.581,37.189,39.222
2/22/2012 9:00,36.692,33.628,34.451,34.245,35.098,34.205,33.992,37.566,36.835,35.817,36.555,37.024,35.616,35.659,35.065,34.434,32.44,35.167,32.524,32.915,33.624,34.705,34.203,35.981
2/22/2012 10:00,34.884,32.458,33.115,32.916,33.736,33.236,32.81,36.502,35.791,33.712,35.519,35.975,34.234,34.369,33.796,33.282,31.264,33.895,31.393,31.722,32.671,33.721,33.013,34.679
2/22/2012 11:00,33.841,31.32,31.953,31.761,32.552,32.457,32.041,35.647,34.953,32.704,34.687,35.133,33.033,33.564,33.004,32.503,30.621,33.101,30.291,31.069,31.906,32.931,32.24,33.643
