Wind,Solar
99.6819794218266,0.0
99.8730548731537,0.0
99.97633270064509,0.0
99.98689511967683,0.0
99.98757111750106,0.0
99.99654250070637,0.0
99.99873474303294,0.0
99.99922597573762,0.0
99.99955371832031,0.0
99.99949462486983,1.1192783059825513
99.99992628782731,1.9646955045212653
99.99996432770993,3.525370269738484
99.99956486385888,16.00355682169264
99.99944583516144,19.770535042810366
99.9994298794167,2.109924111184633
99.99391728319158,0.0
99.62043238763752,0.0
99.74248704692498,0.0
99.90426056679325,0.0
99.92440469041408,0.0
99.925602302678,0.0
99.90634123683567,0.0
99.88243832387307,0.0
99.88753730540036,0.0
99.82150305239237,0.0
99.86527361478181,0.0
99.82058050963944,0.0
99.44077775392057,0.0
99.40416182916556,0.0
99.57604311625953,0.0
99.65912108405627,0.0
99.15014236214304,0.0
95.81977036118612,10.127151354100292
85.41145108126685,52.77831421091805
82.02845193549436,90.49815330387742
82.64393566953545,114.46437196828553
95.80404790744869,109.29006016882907
98.63373429684367,81.34686423206742
99.1311861911546,3.025456669383762
99.68192648703312,0.0
99.78923855038164,0.0
99.69087339901509,0.0
99.72033904793516,0.0
99.71142429852338,0.0
99.63250452161515,0.0
99.8250375266516,0.0
99.7370765919974,0.0
99.48323861501575,0.0
99.24721975968293,0.0
99.17087708695198,0.0
98.50057335302954,0.0
95.00786036426773,0.0
86.7881981679345,0.0
78.98005782735557,0.0
67.9002996393845,0.0
57.46560669500927,0.0
49.79970718443237,13.858024867618893
38.032573238903325,62.70908789282728
30.639417240089077,98.34157129562891
40.329390274800794,114.06269088440877
48.39710393762288,109.31915613581396
56.150375709314645,82.29646331990506
59.05615767993506,3.320791448536339
54.06617577265446,0.0
52.92591116519403,0.0
49.59894318335432,0.0
45.98255233549874,0.0
41.456774049061465,0.0
39.34698695161421,0.0
37.06591155095846,0.0
34.815504475056045,0.0
32.02044637665818,0.0
27.460631212252768,0.0
25.37204113558844,0.0
23.78710150383286,0.0
20.814536244645147,0.0
16.98554763174099,0.0
13.390938725446558,0.0
10.781863957236297,0.0
9.103556808063262,0.0
6.853772729468346,13.218081113731454
1.3976722084159854,57.5803107807137
0.0,90.82689043047726
0.0,107.98512482284472
0.0,84.63149149527753
0.0,40.773492797070844
0.0,0.007026694162465642
2.42927521978005,0.0
7.374492157096119,0.0
12.50733068194485,0.0
17.68779462656785,0.0
19.943272976830595,0.0
18.135357666621708,0.0
14.752729413623122,0.0
11.015545232985287,0.0
11.37563245821499,0.0
11.853165510887884,0.0
13.529477717944701,0.0
14.914400926557859,0.0
16.66353756079487,0.0
17.093668426749762,0.0
15.519321971173673,0.0
15.449319827871847,0.0
15.86529118426374,0.0
16.59712259593559,3.1433938184893786
25.00379029948718,12.570103997858846
25.488103573074547,30.46800639442796
25.97118522793104,46.23392528865692
19.876845228231897,41.96350191712288
21.44417350392449,59.105646943729745
26.32385241987047,1.8938296410318063
31.453256470722835,0.0
36.73119568046681,0.0
41.50700833931475,0.0
43.54763705714525,0.0
44.660402419673716,0.0
46.671742672894744,0.0
57.44734923686503,0.0
53.89933915892609,0.0
47.54689092574114,0.0
38.92743374193841,0.0
30.75705701438583,0.0
26.26245915417649,0.0
23.513241681479546,0.0
20.627161755661092,0.0
17.59646438573341,0.0
14.847395744610884,0.0
10.708575803056236,0.0
6.623007392529847,3.1507557560670527
7.796836142635169,8.182191336492927
4.884805119568278,16.439420984623954
3.2095570412965815,14.917750310050927
4.164058607198857,30.867337879989435
6.673606459978905,17.14742773627992
6.070581184887934,1.4838815250192257
4.239023004471105,0.0
4.099800430768399,0.0
6.735611388577366,0.0
10.739832274154313,0.0
13.776601879775708,0.0
15.426356625799052,0.0
13.144180471691797,0.0
13.138776705606876,0.0
18.05905456861457,0.0
22.201255539867468,0.0
27.20895046922892,0.0
28.039410154450312,0.0
32.48144670195011,0.0
34.99505859869883,0.0
30.223754926535793,0.0
29.99648428665603,0.0
44.030805221103016,0.0
35.55356410375463,4.518763139047607
25.44579153957595,31.048441397400225
31.76688900339255,37.236959719743844
42.85364018543299,32.51798280493503
54.491158836349854,13.66471747508757
60.70401584359655,10.307240647459173
77.26464870285706,0.0
88.60069745070986,0.0
96.37896810040523,0.0
97.71514443311375,0.0
95.9898404449836,0.0
86.72781685473107,0.0
73.98438789630912,0.0
69.22066186931765,0.0
66.18968681869276,0.0
61.67368547508467,0.0
63.15031903589295,0.0
63.118211644723765,0.0
74.70638770443661,0.0
74.67364129871292,0.0
75.38984780472497,0.0
70.36508424643694,0.0
77.24538909503036,0.0
80.29803678704998,0.0
81.1438323648098,4.2535245480326855
80.60578766686471,9.229097077252154
77.00896793130201,13.093156448756945
69.07303307636039,16.58081026222506
60.71265651530746,32.528310762160096
37.579967232846116,33.32122635203381
21.270471727826752,1.2550572948983596
23.053537831069384,0.0
35.81380943798712,0.0
73.69387609582598,0.0
99.72315739548965,0.0
99.01026265507575,0.0
98.82182885592563,0.0
95.61872201827937,0.0
94.83313980428245,0.0
94.51340736007366,0.0
88.08747781707616,0.0
77.8763763600498,0.0
70.72099533965414,0.0
62.48969266584135,0.0
56.42026055917109,0.0
55.69641305422682,0.0
54.26837069918933,0.0
49.854340869816326,0.0
41.75951272395219,18.349060794813127
30.729233201958447,67.95215849238393
18.99548425454649,98.9591299152912
13.861918920875667,95.9004188773291
14.751801624143692,83.91141318449876
11.10010563444615,73.69819287455505
6.877035815018275,4.218383400827357
5.851107955757627,0.0
5.3060716093157225,0.0
3.0677187420310394,0.0
2.48042935726768,0.0
2.020160234315179,0.0
1.6310610167727668,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
2.5297351054497303,0.0
7.821841067171305,0.0
16.72253713838897,0.0
30.167590967982044,0.0
55.76763807334518,0.0
87.78363375406863,1.0934615481118142
97.884850000065,2.0816174489360075
99.79871811511991,5.020612734660865
99.90546992849012,3.772918019504107
98.54519926921492,0.5637959477213091
78.38248756536106,0.8083888248916823
91.09857854106134,2.4339044093731688
80.5908536096449,0.0
71.54942295114026,0.0
71.16916948820744,0.0
67.95117009539483,0.0
62.9364229539686,0.0
69.0855464254454,0.0
63.21382284132369,0.0
60.67235371570142,0.0
55.93647387118054,0.0
47.78266158456114,0.0
49.14610316524042,0.0
45.59926416658443,0.0
43.51125172399687,0.0
37.332673472858104,0.0
26.824366199985324,0.0
22.48209860635253,0.0
25.696319717586835,0.0
27.649133491425648,6.338037919191492
16.590742295864548,14.998585046895725
16.15190556722787,19.47676720614105
7.487551478737088,28.295720764514765
4.312642814737951,28.112971009946463
5.553409025256477,36.3489364978991
9.493313567153553,3.8080748052898956
19.37865716990785,0.0
26.65474564222749,0.0
30.68103316083891,0.0
32.25979367208888,0.0
31.14145061067407,0.0
28.215561254717436,0.0
20.523553706916847,0.0
24.454924472431756,0.0
25.605818892338014,0.0
23.36051392006184,0.0
20.17535009354392,0.0
17.53196317524123,0.0
15.088445685298499,0.0
13.652089353474734,0.0
11.073168579076498,0.0
9.140851911105916,0.0
7.247166755222783,0.0
4.765870604083046,21.673708319330608
1.9179800728053595,66.75151518384715
1.0332383775036644,99.79676971368121
0.0,108.46197583160532
0.0,96.48220711853128
0.0,78.66283918634112
0.0,5.884637505591365
0.0,0.0
0.0,0.0
0.17605349868557532,0.0
1.885974723752844,0.0
2.8198935584154747,0.0
3.2062063238054046,0.0
5.23361947665943,0.0
2.918858208981117,0.0
1.6211014960361436,0.0
2.128276776081692,0.0
3.3034813993159244,0.0
4.048945193734582,0.0
6.046862922481486,0.0
7.012516428294441,0.0
6.053139248896136,0.0
5.453920114393385,0.0
4.311029419304731,0.0
1.614551973555728,13.57264434021359
0.5716733282002724,65.8849973662143
0.0,109.7641107351786
0.0,128.4596972188956
0.0,122.17279164886634
1.594174962050249,95.59204999974551
4.301855210569906,8.612051625248288
7.165999187866708,0.0
8.849835704921803,0.0
9.453393753267326,0.0
8.596896573632336,0.0
6.9657861309997715,0.0
5.552494182707972,0.0
3.7440492330524835,0.0
3.454356883262223,0.0
2.528044963561895,0.0
2.296511825785144,0.0
3.0334325894653547,0.0
