Wind_MW,Solar_MW,Available_RE_MW,Served_IT_MW,Served_Facility_MW,Unserved_A_IT_MW,Unserved_A_Facility_MW,RE_Direct_To_Load_MW,BESS_Charge_MW,BESS_Discharge_MW,Curtailment_MW,BESS_Net_MW,Balance_Residual_MW
66.01911114537454,0.0,66.01911114537454,8.0,9.2,0.0,0.0,9.2,26.958193300859605,0.0,29.860917844514933,-26.958193300859605,-3.552713678800501e-15
72.79215902213183,0.0,72.79215902213183,8.0,9.2,0.0,0.0,9.2,26.958193300859605,0.0,36.63396572127222,-26.958193300859605,0.0
69.31582656456497,0.0,69.31582656456497,8.0,9.2,0.0,0.0,9.2,0.0,0.0,60.11582656456497,0.0,0.0
68.67190066022225,0.0,68.67190066022225,8.0,9.2,0.0,0.0,9.2,0.0,0.0,59.471900660222246,0.0,0.0
80.34517928117447,0.0,80.34517928117447,8.0,9.2,0.0,0.0,9.2,0.0,0.0,71.14517928117446,0.0,0.0
79.10349398172325,0.0,79.10349398172325,8.0,9.2,0.0,0.0,9.2,0.0,0.0,69.90349398172324,0.0,0.0
80.50555322712592,0.0,80.50555322712592,8.0,9.2,0.0,0.0,9.2,0.0,0.0,71.30555322712591,0.0,0.0
80.83355373824372,0.0,80.83355373824372,8.0,9.2,0.0,0.0,9.2,0.0,0.0,71.63355373824372,0.0,0.0
88.20641503277812,0.0,88.20641503277812,8.0,9.2,0.0,0.0,9.2,0.0,0.0,79.00641503277812,0.0,0.0
92.84378555847125,0.0,92.84378555847125,8.0,9.2,0.0,0.0,9.2,0.0,0.0,83.64378555847125,0.0,0.0
96.01022377198936,0.0,96.01022377198936,8.0,9.2,0.0,0.0,9.2,0.0,0.0,86.81022377198936,0.0,0.0
97.24332959009982,0.0,97.24332959009982,8.0,9.2,0.0,0.0,9.2,0.0,0.0,88.04332959009982,0.0,0.0
97.71857576535808,0.0,97.71857576535808,8.0,9.2,0.0,0.0,9.2,0.0,0.0,88.51857576535808,0.0,0.0
98.89180823220342,2.9798670266557963,101.87167525885921,8.0,9.2,0.0,0.0,9.2,0.0,0.0,92.67167525885921,0.0,0.0
99.29233950710362,7.668015017077529,106.96035452418116,8.0,9.2,0.0,0.0,9.2,0.0,0.0,97.76035452418115,0.0,0.0
99.73709475062235,6.235553840293655,105.97264859091601,8.0,9.2,0.0,0.0,9.2,0.0,0.0,96.772648590916,0.0,0.0
99.9849815946767,3.854562867171909,103.8395444618486,8.0,9.2,0.0,0.0,9.2,0.0,0.0,94.6395444618486,0.0,0.0
99.99776674423163,0.0,99.99776674423163,8.0,9.2,0.0,0.0,9.2,0.0,0.0,90.79776674423162,0.0,0.0
99.9991602172016,0.0,99.9991602172016,8.0,9.2,0.0,0.0,9.2,0.0,0.0,90.7991602172016,0.0,0.0
99.99936590094953,0.0,99.99936590094953,8.0,9.2,0.0,0.0,9.2,0.0,0.0,90.79936590094952,0.0,0.0
99.9991154913393,0.0,99.9991154913393,8.0,9.2,0.0,0.0,9.2,0.0,0.0,90.7991154913393,0.0,0.0
99.99979552508931,0.0,99.99979552508931,8.0,9.2,0.0,0.0,9.2,0.0,0.0,90.79979552508931,0.0,0.0
99.99976083763308,0.0,99.99976083763308,8.0,9.2,0.0,0.0,9.2,0.0,0.0,90.79976083763307,0.0,0.0
99.9900487568295,0.0,99.9900487568295,8.0,9.2,0.0,0.0,9.2,0.0,0.0,90.79004875682949,0.0,0.0
99.99712726448118,0.0,99.99712726448118,8.0,9.2,0.0,0.0,9.2,0.0,0.0,90.79712726448118,0.0,0.0
99.99975664679577,0.0,99.99975664679577,8.0,9.2,0.0,0.0,9.2,0.0,0.0,90.79975664679577,0.0,0.0
99.99973125844215,0.0,99.99973125844215,8.0,9.2,0.0,0.0,9.2,0.0,0.0,90.79973125844215,0.0,0.0
99.99992096231976,0.0,99.99992096231976,8.0,9.2,0.0,0.0,9.2,0.0,0.0,90.79992096231976,0.0,0.0
99.99995248334218,0.0,99.99995248334218,8.0,9.2,0.0,0.0,9.2,0.0,0.0,90.79995248334218,0.0,0.0
99.99996427911967,0.0,99.99996427911967,8.0,9.2,0.0,0.0,9.2,0.0,0.0,90.79996427911966,0.0,0.0
99.9999488927826,0.0,99.9999488927826,8.0,9.2,0.0,0.0,9.2,0.0,0.0,90.7999488927826,0.0,0.0
99.99995266649519,0.0,99.99995266649519,8.0,9.2,0.0,0.0,9.2,0.0,0.0,90.79995266649519,0.0,0.0
99.99994255154178,0.0,99.99994255154178,8.0,9.2,0.0,0.0,9.2,0.0,0.0,90.79994255154178,0.0,0.0
99.99990369752173,0.0,99.99990369752173,8.0,9.2,0.0,0.0,9.2,0.0,0.0,90.79990369752173,0.0,0.0
99.99978794805082,0.0,99.99978794805082,8.0,9.2,0.0,0.0,9.2,0.0,0.0,90.79978794805082,0.0,0.0
99.99951412502645,0.0,99.99951412502645,8.0,9.2,0.0,0.0,9.2,0.0,0.0,90.79951412502645,0.0,0.0
99.99850790485556,0.0,99.99850790485556,8.0,9.2,0.0,0.0,9.2,0.0,0.0,90.79850790485555,0.0,0.0
99.9953009095674,1.5947954750152717,101.59009638458268,8.0,9.2,0.0,0.0,9.2,0.0,0.0,92.39009638458268,0.0,0.0
99.9903530219273,5.497713741914997,105.4880667638423,8.0,9.2,0.0,0.0,9.2,0.0,0.0,96.2880667638423,0.0,0.0
99.97461405717348,25.069896837780824,125.0445108949543,8.0,9.2,0.0,0.0,9.2,0.0,0.0,115.8445108949543,0.0,0.0
99.99394136230227,55.52942112244581,155.52336248474808,8.0,9.2,0.0,0.0,9.2,0.0,0.0,146.3233624847481,0.0,0.0
99.96943183119537,87.05607004728591,187.0255018784813,8.0,9.2,0.0,0.0,9.2,0.0,0.0,177.8255018784813,0.0,0.0
99.91375878325185,70.53453777464809,170.44829655789994,8.0,9.2,0.0,0.0,9.2,0.0,0.0,161.24829655789995,0.0,0.0
